Phase,Stack,Mode,Profile,Dataset,BookCount,Scenario,Status,ProcessRuns,PassSamples,FailedSamples,UnsupportedSamples,wall_time_ms_count,wall_time_ms_median,wall_time_ms_p10,wall_time_ms_p90,wall_time_ms_mean,wall_time_ms_stdev,wall_time_ms_min,wall_time_ms_max,natural_lua_heap_kb_count,natural_lua_heap_kb_median,natural_lua_heap_kb_p10,natural_lua_heap_kb_p90,natural_lua_heap_kb_mean,natural_lua_heap_kb_stdev,natural_lua_heap_kb_min,natural_lua_heap_kb_max,lua_heap_delta_kb_count,lua_heap_delta_kb_median,lua_heap_delta_kb_p10,lua_heap_delta_kb_p90,lua_heap_delta_kb_mean,lua_heap_delta_kb_stdev,lua_heap_delta_kb_min,lua_heap_delta_kb_max,rss_kb_count,rss_kb_median,rss_kb_p10,rss_kb_p90,rss_kb_mean,rss_kb_stdev,rss_kb_min,rss_kb_max,set_dirty_calls_count,set_dirty_calls_median,set_dirty_calls_p10,set_dirty_calls_p90,set_dirty_calls_mean,set_dirty_calls_stdev,set_dirty_calls_min,set_dirty_calls_max,refresh_count_count,refresh_count_median,refresh_count_p10,refresh_count_p90,refresh_count_mean,refresh_count_stdev,refresh_count_min,refresh_count_max,full_refreshes_count,full_refreshes_median,full_refreshes_p10,full_refreshes_p90,full_refreshes_mean,full_refreshes_stdev,full_refreshes_min,full_refreshes_max,partial_refreshes_count,partial_refreshes_median,partial_refreshes_p10,partial_refreshes_p90,partial_refreshes_mean,partial_refreshes_stdev,partial_refreshes_min,partial_refreshes_max,unique_dirty_pct_count,unique_dirty_pct_median,unique_dirty_pct_p10,unique_dirty_pct_p90,unique_dirty_pct_mean,unique_dirty_pct_stdev,unique_dirty_pct_min,unique_dirty_pct_max,cumulative_dirty_screen_equivalents_count,cumulative_dirty_screen_equivalents_median,cumulative_dirty_screen_equivalents_p10,cumulative_dirty_screen_equivalents_p90,cumulative_dirty_screen_equivalents_mean,cumulative_dirty_screen_equivalents_stdev,cumulative_dirty_screen_equivalents_min,cumulative_dirty_screen_equivalents_max,largest_single_dirty_pct_count,largest_single_dirty_pct_median,largest_single_dirty_pct_p10,largest_single_dirty_pct_p90,largest_single_dirty_pct_mean,largest_single_dirty_pct_stdev,largest_single_dirty_pct_min,largest_single_dirty_pct_max,visible_count_before_count,visible_count_before_median,visible_count_before_p10,visible_count_before_p90,visible_count_before_mean,visible_count_before_stdev,visible_count_before_min,visible_count_before_max,visible_count_after_count,visible_count_after_median,visible_count_after_p10,visible_count_after_p90,visible_count_after_mean,visible_count_after_stdev,visible_count_after_min,visible_count_after_max,total_pages_count,total_pages_median,total_pages_p10,total_pages_p90,total_pages_mean,total_pages_stdev,total_pages_min,total_pages_max,forced_gc_live_heap_kb_count,forced_gc_live_heap_kb_median,forced_gc_live_heap_kb_p10,forced_gc_live_heap_kb_p90,forced_gc_live_heap_kb_mean,forced_gc_live_heap_kb_stdev,forced_gc_live_heap_kb_min,forced_gc_live_heap_kb_max
phase2,R6_simpleui_bookshelf,warm,real,real_2692,2692,change_sort_mode,PASS,1,10,0,0,10,98.383,69.88300000000001,117.08979999999998,95.0375,21.205130685494225,67.966,133.765,10,22886.748535156497,22691.359179688,29127.1130859375,25291.8813476565,3253.9687393489994,22645.698242188,29137.25390625,10,-3146.37109375,-6369.48115234375,6360.448828125,-633.73642578125,6251.826162554814,-6451.6650390625,6386.8212890625,10,225744.0,225744.0,225744.0,225744.0,0.0,225744.0,225744.0,10,9.0,9.0,9.0,9.0,0.0,9.0,9.0,10,9.0,9.0,9.0,9.0,0.0,9.0,9.0,10,3.0,3.0,3.0,3.0,0.0,3.0,3.0,10,6.0,6.0,6.0,6.0,0.0,6.0,6.0,10,100.0,100.0,100.0,100.0,0.0,100.0,100.0,10,3.5898058252427,3.5898058252427,3.5898058252427,3.5898058252427,0.0,3.5898058252427,3.5898058252427,10,100.0,100.0,100.0,100.0,0.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phase2,R6_simpleui_bookshelf,warm,real,real_2692,2692,close_book,PASS,1,10,0,0,10,222.9725,214.9654,227.5463,221.8659,5.073905014877593,211.549,227.567,10,60327.5595703125,56189.5829101558,65160.848437500405,60442.7537109375,3657.30849248746,55079.3828125,65829.079101562,10,-146.28076171875,-292.38017578125,151.86621093749986,-78.6826171875,265.56127388936636,-363.9609375,534.97265625,10,371200.0,366416.0,378256.0,372158.4,4377.860745970697,366416.0,378256.0,10,29.0,28.900000000000002,29.0,28.9,0.31622776601683794,28.0,29.0,10,29.0,28.900000000000002,29.0,28.9,0.31622776601683794,28.0,29.0,10,22.0,22.0,22.0,22.0,0.0,22.0,22.0,10,7.0,6.8999999999999995,7.0,6.9,0.31622776601683794,6.0,7.0,10,100.0,100.0,100.0,100.0,0.0,100.0,100.0,10,22.688106796117,22.6782766990296,22.688106796117,22.678276699029603,0.031085496416771247,22.589805825243,22.688106796117,10,100.0,100.0,100.0,100.0,0.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phase2,R6_simpleui_bookshelf,warm,real,real_2692,2692,close_bookshelf,PASS,1,10,0,0,10,21.085,18.6378,85.61789999999999,34.0055,29.057395812234947,18.204,93.096,10,73020.9750976565,68538.52421875,77209.63164062539,73008.5223632813,3187.5831863694775,68450.658203125,77595.926757812,10,867.34765625,-10615.6805664063,957.7911132812501,-1441.1840820313,4931.093753534072,-11018.315429688,984.783203125,10,479232.0,479232.0,479232.0,479232.0,0.0,479232.0,479232.0,10,5.0,5.0,5.0,5.0,0.0,5.0,5.0,10,5.0,5.0,5.0,5.0,0.0,5.0,5.0,10,4.0,4.0,4.0,4.0,0.0,4.0,4.0,10,1.0,1.0,1.0,1.0,0.0,1.0,1.0,10,100.0,100.0,100.0,100.0,0.0,100.0,100.0,10,4.0625,4.0625,4.0625,4.0625,0.0,4.0625,4.0625,10,100.0,100.0,100.0,100.0,0.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phase2,R6_simpleui_bookshelf,warm,real,real_2692,2692,close_quick_settings,PASS,1,10,0,0,10,10.350999999999999,9.125599999999999,24.788499999999956,23.0525,40.659939712066574,9.059,138.742,10,74502.42578125,69563.1501953125,76634.65419921919,73646.06669921879,2979.2206647077755,69025.732421875,77026.1796875,10,204.81689453125,-719.9209960937497,282.55283203125,-637.68544921875,2708.565625440001,-8344.3896484375,344.806640625,10,479232.0,479232.0,479232.0,479232.0,0.0,479232.0,479232.0,10,3.0,3.0,3.0,3.0,0.0,3.0,3.0,10,3.0,3.0,3.0,3.0,0.0,3.0,3.0,10,3.0,3.0,3.0,3.0,0.0,3.0,3.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,100.0,100.0,100.0,100.0,0.0,100.0,100.0,10,3.0,3.0,3.0,3.0,0.0,3.0,3.0,10,100.0,100.0,100.0,100.0,0.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phase2,R6_simpleui_bookshelf,warm,real,real_2692,2692,home_to_library,PASS,1,10,0,0,10,27.2605,25.511999999999997,41.126,30.3791,7.78083885009265,25.341,48.848,10,18048.0615234375,15807.405859375001,20357.5398437496,18224.2944335938,1746.0898639075251,15464.505859375,20890.190429688,10,1256.05908203125,-4025.2548828125,2215.45830078125,462.456640625,2734.3683819395824,-5342.2431640625,2226.2890625,10,187672.0,187513.6,187844.8,187684.8,150.48130190233675,187456.0,187888.0,10,4.0,4.0,4.0,4.0,0.0,4.0,4.0,10,4.0,4.0,4.0,4.0,0.0,4.0,4.0,10,2.0,2.0,2.0,2.0,0.0,2.0,2.0,10,2.0,2.0,2.0,2.0,0.0,2.0,2.0,10,100.0,100.0,100.0,100.0,0.0,100.0,100.0,10,2.1966019417476,2.1966019417476,2.1966019417476,2.1966019417476,0.0,2.1966019417476,2.1966019417476,10,100.0,100.0,100.0,100.0,0.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phase2,R6_simpleui_bookshelf,warm,real,real_2692,2692,library_cached_paging,PASS,1,30,0,0,30,10.2775,7.631800000000001,41.06229999999999,15.1729,12.244454824743011,6.71,44.269,30,23507.588867188,22698.8225585938,24370.9112304688,23565.987044271133,755.1829536134359,22228.608398438,25167.604492188,30,261.64404296875,-1385.4634765624999,594.8738281250002,76.66705729166667,732.4468580280671,-1921.8203125,805.99609375,30,204016.0,204016.0,204016.0,204016.0,0.0,204016.0,204016.0,30,2.0,2.0,2.0,2.0,0.0,2.0,2.0,30,2.0,2.0,2.0,2.0,0.0,2.0,2.0,30,1.0,1.0,1.0,1.0,0.0,1.0,1.0,30,1.0,1.0,1.0,1.0,0.0,1.0,1.0,30,100.0,100.0,100.0,100.0,0.0,100.0,100.0,30,1.0983009708738,1.0983009708738,1.0983009708738,1.0983009708738,0.0,1.0983009708738,1.0983009708738,30,100.0,100.0,100.0,100.0,0.0,100.0,100.0,30,8.0,8.0,8.0,8.0,0.0,8.0,8.0,30,8.0,8.0,8.0,8.0,0.0,8.0,8.0,30,64.0,64.0,64.0,64.0,0.0,64.0,64.0,,,,,,,,
phase2,R6_simpleui_bookshelf,warm,real,real_2692,2692,library_first_render,PASS,1,10,0,0,10,101.9355,56.5412,119.2011,96.3899,30.9265273743001,37.04,143.394,10,24115.394042968997,21013.463085937998,28527.6156249996,24807.167187500097,3642.7641931312905,20354.944335938,31085.315429688,10,1907.50048828125,-4592.846777343751,6281.69453125,1238.051171875,4767.598642520112,-4844.1181640625,6906.2734375,10,198880.0,193886.4,203252.8,198104.0,4652.105282079884,189264.0,204016.0,10,8.0,8.0,8.0,8.0,0.0,8.0,8.0,10,8.0,8.0,8.0,8.0,0.0,8.0,8.0,10,3.0,3.0,3.0,3.0,0.0,3.0,3.0,10,5.0,5.0,5.0,5.0,0.0,5.0,5.0,10,100.0,100.0,100.0,100.0,0.0,100.0,100.0,10,3.4915048543689,3.4915048543689,3.4915048543689,3.4915048543688996,0.0,3.4915048543689,3.4915048543689,10,100.0,100.0,100.0,100.0,0.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phase2,R6_simpleui_bookshelf,warm,real,real_2692,2692,library_folder_back,PASS,1,10,0,0,10,101.4525,68.1163,114.2547,95.31530000000001,19.178103162200376,67.885,114.828,10,22716.140136718503,22642.008398438,30174.2675781254,24822.485449218897,3428.0703085780615,22636.081054688,30261.094726562,10,-2331.3642578125,-8311.115625,5989.33017578125,-1130.842578125,5580.970684874101,-9596.958984375,6016.7880859375,10,225536.0,225376.0,225744.0,225552.0,166.44785636615717,225376.0,225744.0,10,9.0,9.0,9.0,9.0,0.0,9.0,9.0,10,9.0,9.0,9.0,9.0,0.0,9.0,9.0,10,3.0,3.0,3.0,3.0,0.0,3.0,3.0,10,6.0,6.0,6.0,6.0,0.0,6.0,6.0,10,100.0,100.0,100.0,100.0,0.0,100.0,100.0,10,3.5898058252427,3.5898058252427,3.5898058252427,3.5898058252427,0.0,3.5898058252427,3.5898058252427,10,100.0,100.0,100.0,100.0,0.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phase2,R6_simpleui_bookshelf,warm,real,real_2692,2692,library_folder_enter,PASS,1,10,0,0,10,35.222,25.1784,66.0609,39.7746,16.940628502049282,24.471,75.438,10,25773.891601563,24488.3983398438,34601.374218749996,28003.9866210939,5365.685334245848,22732.729492188,40136.33203125,10,2300.53369140625,407.18652343750034,3684.5157226562496,1535.92392578125,3584.144571311707,-8281.654296875,4565.8486328125,10,223392.0,221348.80000000002,223792.0,222372.8,3071.5837680982177,213760.0,223936.0,10,9.0,9.0,9.0,9.0,0.0,9.0,9.0,10,9.0,9.0,9.0,9.0,0.0,9.0,9.0,10,3.0,3.0,3.0,3.0,0.0,3.0,3.0,10,6.0,6.0,6.0,6.0,0.0,6.0,6.0,10,100.0,100.0,100.0,100.0,0.0,100.0,100.0,10,3.5898058252427,3.5898058252427,3.5898058252427,3.5898058252427,0.0,3.5898058252427,3.5898058252427,10,100.0,100.0,100.0,100.0,0.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phase2,R6_simpleui_bookshelf,warm,real,real_2692,2692,library_sequential_paging,PASS,1,30,0,0,30,14.754999999999999,13.2056,44.0366,19.35506666666667,11.641867029237053,9.137,46.396,30,22440.092773437,21899.103710937,23317.2375000004,22523.33343098943,572.0778765856668,21653.950195312,23787.341796875,30,292.3779296875,-1052.233203125,350.6724609375,43.37903645833333,645.6501910572458,-2010.8046875,459.048828125,30,204016.0,204016.0,204016.0,204016.0,0.0,204016.0,204016.0,30,2.0,2.0,2.0,2.0,0.0,2.0,2.0,30,2.0,2.0,2.0,2.0,0.0,2.0,2.0,30,1.0,1.0,1.0,1.0,0.0,1.0,1.0,30,1.0,1.0,1.0,1.0,0.0,1.0,1.0,30,100.0,100.0,100.0,100.0,0.0,100.0,100.0,30,1.0983009708738,1.0983009708738,1.0983009708738,1.0983009708738,0.0,1.0983009708738,1.0983009708738,30,100.0,100.0,100.0,100.0,0.0,100.0,100.0,30,8.0,8.0,8.0,8.0,0.0,8.0,8.0,30,8.0,8.0,8.0,8.0,0.0,8.0,8.0,30,64.0,64.0,64.0,64.0,0.0,64.0,64.0,,,,,,,,
phase2,R6_simpleui_bookshelf,warm,real,real_2692,2692,open_book,PASS,1,10,0,0,10,116.392,103.14789999999999,207.6547,139.5664,46.92120821642265,99.565,211.396,10,47070.3715820315,42953.4764648433,51221.1200195317,47115.958203125,3693.5421675560146,41615.244140625,52846.603515625,10,1148.8623046875,-7074.86181640625,1592.38828125,-1842.052734375,4245.181863095998,-7094.474609375,1636.7958984375,10,358000.0,355664.0,362721.6,358523.2,3104.42196444577,355664.0,364176.0,10,9.0,8.899999999999999,9.2,9.1,0.7378647873726218,8.0,11.0,10,9.0,8.899999999999999,9.2,9.1,0.7378647873726218,8.0,11.0,10,9.0,8.899999999999999,9.2,9.1,0.7378647873726218,8.0,11.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,100.0,100.0,100.0,100.0,0.0,100.0,100.0,10,9.0,8.899999999999999,9.2,9.1,0.7378647873726218,8.0,11.0,10,100.0,100.0,100.0,100.0,0.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phase2,R6_simpleui_bookshelf,warm,real,real_2692,2692,open_book_minimal,PASS,1,10,0,0,10,136.887,97.302,167.0995,133.5625,34.421649322128005,86.061,200.125,10,32708.116699218503,28366.2100585938,36818.248046875,32704.7739257812,3607.380843434539,27196.659179688,38090.130859375,10,1111.5283203125,13.54277343750016,1547.1760742187498,453.85478515625,2208.4102695419433,-5782.1689453125,1567.8154296875,10,347728.0,305742.4,351464.0,338843.2,19043.588158631122,301264.0,351680.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phase2,R6_simpleui_bookshelf,warm,real,real_2692,2692,open_bookshelf,PASS,1,10,0,0,10,27.866,26.9348,30.7019,28.3642,1.8812887308674577,25.673,31.97,10,75506.322753906,70499.8723632817,79498.7406249996,75516.49775390621,3913.183269315257,70124.845703125,82074.088867188,10,1806.13427734375,1701.50615234375,1922.3531249999999,1819.450390625,143.50821817608062,1647.6142578125,2152.11328125,10,390736.0,389227.2,390865.60000000003,390211.2,1379.3612692515007,386448.0,390880.0,10,1.0,1.0,1.0,1.0,0.0,1.0,1.0,10,1.0,1.0,1.0,1.0,0.0,1.0,1.0,10,1.0,1.0,1.0,1.0,0.0,1.0,1.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,100.0,100.0,100.0,100.0,0.0,100.0,100.0,10,1.0,1.0,1.0,1.0,0.0,1.0,1.0,10,100.0,100.0,100.0,100.0,0.0,100.0,100.0,,,,,,,,,,,,,,,,,10,64.0,64.0,64.0,64.0,0.0,64.0,64.0,,,,,,,,
phase2,R6_simpleui_bookshelf,warm,real,real_2692,2692,open_quick_settings,PASS,1,10,0,0,10,19.163,17.6204,33.47349999999996,31.8228,40.70136832480096,17.048,147.607,10,79214.3637695315,69840.99697265669,82930.073632813,76928.2548828127,5826.187359808683,68846.267578125,83789.823242188,10,867.03173828125,-763.0640624999997,925.3293945312499,-710.702734375,5030.879579276729,-15027.7265625,1038.4033203125,10,479232.0,479232.0,479232.0,479232.0,0.0,479232.0,479232.0,10,5.0,5.0,5.0,5.0,0.0,5.0,5.0,10,5.0,5.0,5.0,5.0,0.0,5.0,5.0,10,3.0,3.0,3.0,3.0,0.0,3.0,3.0,10,2.0,2.0,2.0,2.0,0.0,2.0,2.0,10,100.0,100.0,100.0,100.0,0.0,100.0,100.0,10,3.1966019417476,3.1966019417476,3.1966019417476,3.1966019417476,0.0,3.1966019417476,3.1966019417476,10,100.0,100.0,100.0,100.0,0.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phase2,R6_simpleui_bookshelf,warm,real,real_2692,2692,repeated_nav,PASS,1,1,0,0,1,1516.866,1516.866,1516.866,1516.866,0.0,1516.866,1516.866,1,68694.259765625,68694.259765625,68694.259765625,68694.259765625,0.0,68694.259765625,68694.259765625,1,-2408.1650390625,-2408.1650390625,-2408.1650390625,-2408.1650390625,0.0,-2408.1650390625,-2408.1650390625,1,479232.0,479232.0,479232.0,479232.0,0.0,479232.0,479232.0,1,60.0,60.0,60.0,60.0,0.0,60.0,60.0,1,60.0,60.0,60.0,60.0,0.0,60.0,60.0,1,30.0,30.0,30.0,30.0,0.0,30.0,30.0,1,30.0,30.0,30.0,30.0,0.0,30.0,30.0,1,100.0,100.0,100.0,100.0,0.0,100.0,100.0,1,32.949029126214,32.949029126214,32.949029126214,32.949029126214,0.0,32.949029126214,32.949029126214,1,100.0,100.0,100.0,100.0,0.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phase2,R6_simpleui_bookshelf,warm,real,real_2692,2692,start_to_home,PASS,1,10,0,0,10,10.2255,8.689,17.1972,12.522400000000001,4.900493199668785,8.536,23.436,10,15645.16015625,14018.75703125,18607.282226563,16193.2758789064,2143.505193923401,13448.357421875,20065.510742188,10,198.48876953125,-4702.271875,394.799609375,-1326.10244140625,2365.1201313718148,-5974.2724609375,401.205078125,10,186936.0,186800.0,187299.19999999998,187006.4,222.5285000473722,186800.0,187328.0,10,4.0,4.0,4.0,4.0,0.0,4.0,4.0,10,4.0,4.0,4.0,4.0,0.0,4.0,4.0,10,3.0,3.0,3.0,3.0,0.0,3.0,3.0,10,1.0,1.0,1.0,1.0,0.0,1.0,1.0,10,100.0,100.0,100.0,100.0,0.0,100.0,100.0,10,3.0625,3.0625,3.0625,3.0625,0.0,3.0625,3.0625,10,100.0,100.0,100.0,100.0,0.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phase2,R7_zenos_bookshelf,paging,paging,real_2692,2692,bookshelf_cached_paging,PASS,3,90,0,0,90,166.561,160.6329,170.25770000000003,165.8081777777778,4.247960045987912,159.349,178.062,90,37236.892578125,26209.6660156246,48060.60859375,37126.41039496519,8145.306768511382,23315.671875,50586.208007812,90,973.54052734375,831.9333984375,1074.2724609375,30.91102430556663,4166.828413516449,-23975.086914062,1691.5615234375,90,241056.0,237872.0,242976.0,240838.57777777777,2187.7736925554486,237872.0,243024.0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,8.0,8.0,8.0,8.0,0.0,8.0,8.0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,8.0,8.0,8.0,8.0,0.0,8.0,8.0,90,64.563106796117,64.563106796117,64.563106796117,64.563106796117,0.0,64.563106796117,64.563106796117,90,1.2102970748107,1.2102970748107,1.2102970748107,1.2102970748107,0.0,1.2102970748107,1.2102970748107,90,64.563106796117,64.563106796117,64.563106796117,64.563106796117,0.0,64.563106796117,64.563106796117,90,8.0,8.0,8.0,8.0,0.0,8.0,8.0,90,8.0,8.0,8.0,8.0,0.0,8.0,8.0,90,64.0,64.0,64.0,64.0,0.0,64.0,64.0,,,,,,,,
phase2,R7_zenos_bookshelf,paging,paging,real_2692,2692,bookshelf_cached_paging_anim_off,PASS,3,90,0,0,90,15.3735,9.477199999999998,19.3216,14.601933333333333,4.19729483989792,8.804,28.236,90,38323.2763671875,26003.4293945312,48856.2260742192,37901.27099609372,8260.926504810184,23540.700195312,51529.775390625,90,897.90283203125,827.534765625,1053.08369140625,-31.776399739577794,4605.8636322548955,-26782.274414062,1097.751953125,90,257584.0,253720.0,264732.8,258497.24444444446,4076.0216622659063,252688.0,267504.0,90,1.0,1.0,1.0,1.0,0.0,1.0,1.0,90,1.0,1.0,1.0,1.0,0.0,1.0,1.0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,1.0,1.0,1.0,1.0,0.0,1.0,1.0,90,64.563106796117,64.563106796117,64.563106796117,64.563106796117,0.0,64.563106796117,64.563106796117,90,0.64563106796117,0.64563106796117,0.64563106796117,0.64563106796117,0.0,0.64563106796117,0.64563106796117,90,64.563106796117,64.563106796117,64.563106796117,64.563106796117,0.0,64.563106796117,64.563106796117,90,8.0,8.0,8.0,8.0,0.0,8.0,8.0,90,8.0,8.0,8.0,8.0,0.0,8.0,8.0,90,64.0,64.0,64.0,64.0,0.0,64.0,64.0,,,,,,,,
phase2,R7_zenos_bookshelf,paging,paging,real_2692,2692,bookshelf_sequential_paging,PASS,3,90,0,0,90,178.183,171.82709999999997,190.34710000000004,181.72676666666666,14.01464426390553,166.883,265.498,90,35563.1064453125,23881.396386719196,45603.483886718815,35167.89317491319,8372.670575113341,19528.252929688,50409.747070312,90,1798.3935546875,-1801.2688476562496,2077.308203125001,171.85511067709996,5892.541125551816,-26444.427734375,6255.982421875,90,225520.0,215984.0,231636.80000000002,224911.82222222222,5805.322560844977,214144.0,235760.0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,8.0,8.0,8.0,8.0,0.0,8.0,8.0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,8.0,8.0,8.0,8.0,0.0,8.0,8.0,90,64.563106796117,64.563106796117,64.563106796117,64.563106796117,0.0,64.563106796117,64.563106796117,90,1.2102970748107,1.2102970748107,1.2102970748107,1.2102970748107,0.0,1.2102970748107,1.2102970748107,90,64.563106796117,64.563106796117,64.563106796117,64.563106796117,0.0,64.563106796117,64.563106796117,90,8.0,8.0,8.0,8.0,0.0,8.0,8.0,90,8.0,8.0,8.0,8.0,0.0,8.0,8.0,90,64.0,64.0,64.0,64.0,0.0,64.0,64.0,,,,,,,,
phase2,R7_zenos_bookshelf,paging,paging,real_2692,2692,bookshelf_sequential_paging_anim_off,PASS,3,90,0,0,90,22.7755,17.892599999999998,28.3019,22.908022222222225,4.752347786373246,8.869,39.043,90,38728.1489257815,28396.0616210942,48030.7162109375,38564.98390842015,7316.74995173576,24118.00390625,50990.797851562,90,1622.7841796875,860.2230468750001,1914.4610351562505,184.22890624999442,5235.962144088258,-25206.439453125,2307.1728515625,90,249088.0,244830.4,253456.0,249076.8,3363.658104979014,242832.0,258848.0,90,1.0,1.0,1.0,1.0,0.0,1.0,1.0,90,1.0,1.0,1.0,1.0,0.0,1.0,1.0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,1.0,1.0,1.0,1.0,0.0,1.0,1.0,90,64.563106796117,64.563106796117,64.563106796117,64.563106796117,0.0,64.563106796117,64.563106796117,90,0.64563106796117,0.64563106796117,0.64563106796117,0.64563106796117,0.0,0.64563106796117,0.64563106796117,90,64.563106796117,64.563106796117,64.563106796117,64.563106796117,0.0,64.563106796117,64.563106796117,90,8.0,8.0,8.0,8.0,0.0,8.0,8.0,90,8.0,8.0,8.0,8.0,0.0,8.0,8.0,90,64.0,64.0,64.0,64.0,0.0,64.0,64.0,,,,,,,,
phase2,R7_zenos_bookshelf,paging,paging,real_2692,2692,close_bookshelf,PASS,3,3,0,0,3,11.982,10.438,12.4076,11.516,1.2954643954968426,10.052,12.514,3,25580.989257812,25043.6822265624,26915.3814453128,25913.108072916668,1204.6523661504787,24909.35546875,27248.979492188,3,235.255859375,229.400390625,237.88945312500002,233.91341145833334,5.431546368284635,227.9365234375,238.5478515625,3,262336.0,262092.80000000002,268761.60000000003,264912.0,4727.4788206823305,262032.0,270368.0,3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,100.0,100.0,100.0,100.0,0.0,100.0,100.0,3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3,100.0,100.0,100.0,100.0,0.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phase2,R7_zenos_bookshelf,paging,paging,real_2692,2692,library_cached_paging,PASS,3,90,0,0,90,12.789,8.0938,26.81170000000001,13.694511111111112,6.7567676905063605,6.758,30.853,90,17065.79296875,15892.277148438001,19527.018457031198,17340.3774739584,1285.6380693750834,15824.237304688,20629.680664062,90,375.12158203125,-1426.08642578125,620.131640625,-3.5354817708333335,1088.5785677434858,-4738.232421875,673.7060546875,90,211504.0,210896.0,211968.0,211456.0,441.41549638570484,210896.0,211968.0,90,1.0,1.0,1.0,1.0,0.0,1.0,1.0,90,1.0,1.0,1.0,1.0,0.0,1.0,1.0,90,1.0,1.0,1.0,1.0,0.0,1.0,1.0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,100.0,100.0,100.0,100.0,0.0,100.0,100.0,90,1.0,1.0,1.0,1.0,0.0,1.0,1.0,90,100.0,100.0,100.0,100.0,0.0,100.0,100.0,90,5.0,5.0,5.0,5.0,0.0,5.0,5.0,90,5.0,5.0,5.0,5.0,0.0,5.0,5.0,90,101.0,101.0,101.0,101.0,0.0,101.0,101.0,,,,,,,,
phase2,R7_zenos_bookshelf,paging,paging,real_2692,2692,library_sequential_paging,PASS,3,90,0,0,90,8.499500000000001,7.5275,11.81130000000007,9.97868888888889,5.119064500745864,5.739,29.351,90,26969.763183593997,16085.2323242188,30937.8642578125,24972.59193793412,5766.970557546392,15787.877929688,32049.16015625,90,328.6455078125,191.86904296875034,370.8080078125001,-281.3351236979167,2944.4029998226665,-16150.532226562,443.13671875,90,194656.0,190444.8,197820.8,194320.7111111111,2832.716381034426,188784.0,198592.0,90,1.0,1.0,1.0,1.0,0.0,1.0,1.0,90,1.0,1.0,1.0,1.0,0.0,1.0,1.0,90,1.0,1.0,1.0,1.0,0.0,1.0,1.0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,100.0,100.0,100.0,100.0,0.0,100.0,100.0,90,1.0,1.0,1.0,1.0,0.0,1.0,1.0,90,100.0,100.0,100.0,100.0,0.0,100.0,100.0,90,5.0,5.0,5.0,5.0,0.0,5.0,5.0,90,5.0,5.0,5.0,5.0,0.0,5.0,5.0,90,101.0,101.0,101.0,101.0,0.0,101.0,101.0,,,,,,,,
